"ISO3","National Unit","Name","Admin Level","Metric","Units","Year","Value"
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2010,146.8221
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2011,134.8085
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2012,124.71100000000001
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2013,114.7153
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2014,106.8393
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2015,94.0556
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2016,82.0079
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2017,56.847500000000004
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2018,50.432
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2019,47.0227
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2020,47.849999999999994
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2021,42.838
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2022,44.3511
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2010,516.653947597693
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2011,511.423981987165
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2012,449.718580866987
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2013,318.249488250367
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2014,236.702311306769
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2015,201.21321774987
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2016,184.171008046344
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2017,158.66287969555202
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2018,135.333243762802
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2019,130.52920803818898
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2020,137.040623432772
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2021,130.82324854386198
"GHA","Ghana","Upper East","admin1","Incidence Rate","Cases per Thousand",2022,152.58943967971
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2010,67.9041928934476
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2011,64.6693621747429
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2012,49.3909750875144
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2013,30.472037640461103
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2014,19.7154742978073
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2015,15.4919076604474
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2016,13.683497981619599
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2017,11.0299676851464
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2018,8.81561204608306
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2019,8.44460357590385
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2020,8.90397757195591
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2021,8.71879525520088
"GHA","Ghana","Upper East","admin1","Infection Prevalence","per 100 Children",2022,10.991913004056899
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2010,214.1364
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2011,199.0772
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2012,188.204
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2013,174.8624
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2014,163.457
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2015,144.3469
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2016,127.7053
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2017,55.187599999999996
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2018,49.8928
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2019,47.1283
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2020,48.4793
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2021,43.437599999999996
"GHA","Ghana","Upper East","admin1","Mortality Rate","Deaths per 100 Thousand",2022,44.912
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2010,472.822901247689
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2011,485.310724566607
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2012,476.15308208006
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2013,447.238731950371
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2014,400.115542148467
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2015,346.326303599503
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2016,296.814775440036
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2017,259.380970287438
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2018,235.609599490591
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2019,232.173910485519
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2020,224.402971887926
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2021,194.830995081252
"GHA","Ghana","Ahafo","admin1","Incidence Rate","Cases per Thousand",2022,183.406256542259
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2010,56.925729604950206
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2011,60.7372314089311
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2012,58.4789142154569
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2013,52.63237534548541
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2014,44.5935032769961
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2015,36.5732545497753
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2016,29.622264295822497
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2017,24.457903118504102
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2018,21.2143542582929
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2019,20.915020730349703
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2020,19.8656237734371
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2021,16.920781881014797
"GHA","Ghana","Ahafo","admin1","Infection Prevalence","per 100 Children",2022,15.151563387125599
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2010,209.5563
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2011,195.84849999999997
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2012,185.1173
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2013,172.2241
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2014,160.5609
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2015,142.3319
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,125.9353
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2017,113.1424
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2018,102.40830000000001
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2019,96.8496
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2020,99.569
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2021,89.1553
"GHA","Ghana","Ahafo","admin1","Mortality Rate","Deaths per 100 Thousand",2022,92.1802
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2010,438.55490503166
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2011,439.81822644610105
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2012,432.221967817982
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2013,409.673399525704
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2014,360.197091230774
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2015,292.721268153314
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2016,233.221661623321
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2017,194.874624207315
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2018,173.897053213223
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2019,179.89953965469098
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2020,198.434074387208
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2021,208.281582356917
"GHA","Ghana","Bono","admin1","Incidence Rate","Cases per Thousand",2022,203.986612742698
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2010,51.872217100087305
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2011,52.351035810114496
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2012,50.5149223442847
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2013,46.4562313347102
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2014,38.508205532001
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2015,28.621797161429
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2016,20.4933086315147
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2017,15.6688901411499
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2018,13.2228659990664
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2019,14.0986092120813
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2020,16.3665269787553
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2021,18.4567673221071
"GHA","Ghana","Bono","admin1","Infection Prevalence","per 100 Children",2022,17.7011178396314
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2010,191.63559999999998
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2011,177.3957
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2012,167.6149
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2013,155.9466
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2014,146.60070000000002
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2015,129.7032
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2016,114.96480000000001
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2017,72.8133
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2018,65.9923
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2019,62.4764
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2020,64.1799
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2021,57.4611
"GHA","Ghana","Bono","admin1","Mortality Rate","Deaths per 100 Thousand",2022,59.4446
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2010,491.547768545571
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2011,489.832459317518
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2012,481.50680951953103
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2013,454.87136543981796
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2014,401.07256922184496
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2015,308.887224420975
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2016,220.853992523213
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2017,177.531024692144
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2018,166.810902173443
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2019,183.263012954468
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2020,203.205408493832
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2021,205.377367210319
"GHA","Ghana","Bono East","admin1","Incidence Rate","Cases per Thousand",2022,201.949545827412
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2010,64.1789334719052
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2011,64.3801970590186
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2012,62.9309982943354
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2013,57.9377803703417
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2014,46.7124830947949
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2015,31.0775631535157
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2016,18.784097036098597
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2017,13.6195407104438
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2018,12.5384638934178
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2019,14.6692896598399
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2020,17.1498410666273
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2021,18.2902715098417
"GHA","Ghana","Bono East","admin1","Infection Prevalence","per 100 Children",2022,17.591375641550798
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2010,140.2432
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2011,130.5984
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2012,123.5368
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2013,114.7581
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2014,106.9212
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2015,94.6454
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2016,83.5915
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2017,58.538000000000004
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2018,52.9788
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2019,49.9711
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2020,51.630100000000006
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2021,46.2427
"GHA","Ghana","Bono East","admin1","Mortality Rate","Deaths per 100 Thousand",2022,47.8315
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2010,501.546680489791
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2011,500.869081159392
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2012,443.838495612323
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2013,352.178406811498
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2014,292.398724847586
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2015,252.14574360884401
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2016,219.633711767178
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2017,182.18234477953098
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2018,146.21111142937
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2019,132.666515555285
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2020,136.644174183568
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2021,138.67791888837598
"GHA","Ghana","Northern East","admin1","Incidence Rate","Cases per Thousand",2022,157.802444571112
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2010,62.4359641405188
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2011,63.013806704439205
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2012,50.929862843790794
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2013,36.8239044099911
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2014,28.4485874188319
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2015,22.9831527484669
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2016,18.9878406819944
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2017,14.545361201277702
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2018,10.526619911049199
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2019,9.15903226629854
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2020,9.37119663877035
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2021,10.179672309857999
"GHA","Ghana","Northern East","admin1","Infection Prevalence","per 100 Children",2022,11.8770576458164
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2010,179.198
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2011,166.7748
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2012,156.796
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2013,145.5816
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2014,135.954
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2015,120.271
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2016,106.7231
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2017,71.0457
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2018,64.318
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2019,60.6551
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2020,62.4793
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2021,56.0679
"GHA","Ghana","Northern East","admin1","Mortality Rate","Deaths per 100 Thousand",2022,57.8577
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2010,434.373450861143
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2011,450.32093957590104
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2012,469.345772782408
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2013,471.102340436274
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2014,455.519150317095
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2015,412.425947592382
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2016,334.337365145579
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2017,279.624852974995
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2018,256.776855132327
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2019,263.362715950632
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2020,270.271568361164
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2021,247.925538151669
"GHA","Ghana","Oti","admin1","Incidence Rate","Cases per Thousand",2022,234.88393500729703
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2010,49.600256004874396
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2011,53.4347453974349
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2012,60.6603471059979
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2013,65.019987050854
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2014,60.8112403562163
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2015,48.9776119888231
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2016,34.970732192568796
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2017,26.9239715673182
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2018,23.837519027354002
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2019,25.1279996703105
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2020,26.1993999204472
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2021,23.9402292876495
"GHA","Ghana","Oti","admin1","Infection Prevalence","per 100 Children",2022,21.7151592898942
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2010,189.95
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2011,177.1455
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2012,166.96099999999998
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2013,155.1727
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2014,145.0578
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2015,128.4095
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2016,113.8596
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2017,124.2092
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2018,112.5055
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2019,106.36420000000001
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2020,109.77929999999999
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2021,98.52260000000001
"GHA","Ghana","Oti","admin1","Mortality Rate","Deaths per 100 Thousand",2022,101.70299999999999
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2010,503.62239268119305
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2011,503.10792067053103
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2012,498.197659731424
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2013,477.67894431263704
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2014,429.852021520649
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2015,351.64943800584604
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2016,263.33658545618897
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2017,196.318380884794
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2018,155.10691963034301
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2019,149.26529404838098
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2020,171.464689629635
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2021,200.336765020758
"GHA","Ghana","Savannah","admin1","Incidence Rate","Cases per Thousand",2022,215.873088564385
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2010,71.7954126269682
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2011,73.0677131639375
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2012,70.87818809321939
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2013,63.9710398721542
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2014,52.325563919489504
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2015,37.7886227606934
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2016,24.7232402954306
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2017,16.2341076899564
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2018,11.5928138615497
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2019,11.138648071129701
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2020,13.5148393394446
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2021,17.7158349433752
"GHA","Ghana","Savannah","admin1","Infection Prevalence","per 100 Children",2022,19.191533722145902
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2010,104.5879
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2011,96.9757
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2012,91.2691
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2013,85.0746
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2014,79.75659999999999
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2015,70.64420000000001
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2016,62.5661
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2017,55.2146
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2018,50.0259
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2019,47.2357
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2020,48.6964
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2021,43.678599999999996
"GHA","Ghana","Savannah","admin1","Mortality Rate","Deaths per 100 Thousand",2022,45.0965
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2010,474.620042372998
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2011,487.10902701617
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2012,476.690674683104
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2013,446.212235580317
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2014,411.009224614944
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2015,387.47131878630296
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2016,363.452056657356
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2017,331.672702303815
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2018,297.71701506799195
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2019,278.229367675747
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2020,249.42381420548702
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2021,195.067338447397
"GHA","Ghana","Western North","admin1","Incidence Rate","Cases per Thousand",2022,192.73320669103998
